i,H,M,γu,γd,energy,error_r,error_a
1,5.0,5,-0.95,-0.95,-0.028746111726384985,3.418036919373589e-8,9.825526781082061e-10
1,5.0,7,-0.95,-0.95,-0.028746110745488926,5.762933639813753e-11,1.6566192861944273e-12
1,5.0,9,-0.95,-0.95,-0.028746110743835304,1.0427852982271978e-13,2.9976021664879227e-15
1,5.0,11,-0.95,-0.95,-0.02874611074383253,7.724335542423688e-15,2.220446049250313e-16
1,5.0,13,-0.95,-0.95,-0.028746110743832584,9.65541942802961e-15,2.7755575615628914e-16
1,5.0,15,-0.95,-0.95,-0.0287461107438325,6.758793599620726e-15,1.942890293094024e-16
1,5.0,17,-0.95,-0.95,-0.028746110743832445,4.827709714014805e-15,1.3877787807814457e-16
1,5.0,19,-0.95,-0.95,-0.028746110743832445,4.827709714014805e-15,1.3877787807814457e-16
1,5.0,21,-0.95,-0.95,-0.02874611074383239,2.8966258284088828e-15,8.326672684688674e-17
1,5.0,23,-0.95,-0.95,-0.028746110743832362,1.931083885605922e-15,5.551115123125783e-17
1,5.0,25,-0.95,-0.95,-0.02874611074383239,2.8966258284088828e-15,8.326672684688674e-17
1,5.0,27,-0.95,-0.95,-0.02874611074383239,2.8966258284088828e-15,8.326672684688674e-17
1,5.0,29,-0.95,-0.95,-0.028746110743832362,1.931083885605922e-15,5.551115123125783e-17
1,5.0,1,1.0,1.0,0.0010410406516329074,0.27808099170186745,0.0004010056716618332
1,5.0,3,1.0,1.0,0.0014412638072346245,0.0005426428038235047,7.825160601160341e-7
1,5.0,5,1.0,1.0,0.001442044857488653,1.016476422387281e-6,1.4658060876193701e-9
1,5.0,7,1.0,1.0,0.0014420463206427092,1.839075020992571e-9,2.652031372285535e-12
1,5.0,9,1.0,1.0,0.0014420463233757452,5.617340173173924e-11,8.100464743421298e-14
1,5.0,11,1.0,1.0,0.0014420463233810465,5.98496462857095e-11,8.630596237679811e-14
1,5.0,13,1.0,1.0,0.0014420463233813796,6.0080614529938e-11,8.663902928418565e-14
1,5.0,15,1.0,1.0,0.0014420463233818237,6.038857218890932e-11,8.708311849403572e-14
1,5.0,17,1.0,1.0,0.001442046323379853,5.902201007722405e-11,8.511247262532606e-14
1,5.0,19,1.0,1.0,0.0014420463233817127,6.03115827741665e-11,8.69720961915732e-14
1,5.0,21,1.0,1.0,0.0014420463233823233,6.073502455525207e-11,8.758271885511704e-14
1,5.0,23,1.0,1.0,0.0014420463233829894,6.119696104370907e-11,8.824885266989213e-14
1,5.0,25,1.0,1.0,0.0014420463233774938,5.738598501393885e-11,8.27532486979976e-14
1,5.0,27,1.0,1.0,0.0014420463233844882,6.223631814273731e-11,8.974765375313609e-14
1,5.0,29,1.0,1.0,0.0014420463233783265,5.79634056245101e-11,8.358591596646647e-14
1,5.0,1,1.0,-1.0,-0.020798473092239075,0.017658748206671966,0.0003738772028036158
1,5.0,3,1.0,-1.0,-0.021173082957358258,3.4604675690555525e-5,7.3266231556679e-7
1,5.0,5,1.0,-1.0,-0.021172348922133738,6.484442841999602e-8,1.3729089531899774e-9
1,5.0,7,1.0,-1.0,-0.021172350297600562,1.2081183932652084e-10,2.5578705820095138e-12
1,5.0,9,1.0,-1.0,-0.02117235029503181,5.138865307681041e-13,1.0880185641326534e-14
1,5.0,11,1.0,-1.0,-0.02117235029503614,3.0938066648283817e-13,6.5503158452884236e-15
1,5.0,13,1.0,-1.0,-0.02117235029503646,2.943049136669372e-13,6.231126725708691e-15
1,5.0,15,1.0,-1.0,-0.021172350295036294,3.0217052383175507e-13,6.3976601794024646e-15
1,5.0,17,1.0,-1.0,-0.021172350295036696,2.831619659334451e-13,5.995204332975845e-15
1,5.0,19,1.0,-1.0,-0.021172350295036294,3.0217052383175507e-13,6.3976601794024646e-15
1,5.0,21,1.0,-1.0,-0.02117235029503657,2.8906117355705855e-13,6.1201044232461754e-15
1,5.0,23,1.0,-1.0,-0.02117235029503635,2.995486537768158e-13,6.342149028171207e-15
1,5.0,25,1.0,-1.0,-0.021172350295036516,2.916830436119979e-13,6.175615574477433e-15
1,5.0,27,1.0,-1.0,-0.021172350295036182,3.074142639416337e-13,6.50868248186498e-15
