i,H,rr,energy,error_r,error_a
6,0.1,3.0,-0.04504515925524586,2.4645817995351393e-9,1.1101747993125244e-10
6,0.1,4.0,-0.04504515936606841,4.3273774649924566e-12,1.9492740754856186e-13
6,0.1,5.0,-0.04504515936627868,3.4058919176627943e-13,1.5341894421538882e-14
6,0.1,6.0,-0.04504515936628241,4.233103116118208e-13,1.9068080447937064e-14
6,0.1,7.000000000000002,-0.0450451593662871,5.27443415923899e-13,2.375877272697835e-14
6,0.1,8.000000000000002,-0.04504515936629395,6.794839099416818e-13,3.0607461010134784e-14
6,0.1,9.000000000000002,-0.04504515936628962,5.833610444228404e-13,2.6277591214096674e-14
6,0.1,10.000000000000002,-0.0450451593662969,7.449522077710209e-13,3.3556490919295356e-14
7,10.0,0.0,0.005896439001685169,0.06032715349630804,0.0003785523675179231
7,10.0,2.0,0.006274987944527974,5.457657097269826e-7,3.424675118143816e-9
7,10.0,2.0,0.006274987944527974,5.457657097269826e-7,3.424675118143816e-9
7,10.0,4.0,0.00627499136915887,7.047410204956966e-12,4.4222438211338755e-14
7,10.0,4.0,0.006274991369158787,7.0606798211122245e-12,4.430570493818564e-14
7,10.0,6.0,0.006274991369163636,6.287862905236685e-12,3.945628546109248e-14
7,10.0,6.0,0.006274991369163733,6.2723816863888825e-12,3.9359140946437776e-14
7,10.0,8.0,0.006274991369150083,8.447769384841619e-12,5.300967997889927e-14
7,10.0,8.0,0.0062749913691500965,8.445557782149076e-12,5.2995802191091457e-14
7,10.0,10.0,0.006274991369140706,9.942121679159354e-12,6.23867277282919e-14
7,10.0,10.0,0.00627499136914065,9.950968089929527e-12,6.244223887952316e-14
7,5.0,0.0,-0.009111192050266656,0.28505147585897,0.003632651377081117
7,5.0,1.0,-0.012743238598139011,4.746050217974385e-5,6.048292087619533e-7
7,5.0,2.0,-0.012743842395936174,8.093410785921885e-8,1.0314115984899619e-9
7,5.0,3.0,-0.012743843425451006,1.4883794485770017e-10,1.8967674653147526e-12
7,5.0,4.0,-0.01274384342736627,1.4514739238435804e-12,1.8497356424340694e-14
7,5.0,5.0,-0.012743843427379827,2.5152710461203863e-12,3.205422038909944e-14
7,5.0,6.0,-0.012743843427383595,2.810929056304036e-12,3.5822039778921066e-14
7,5.0,7.0,-0.012743843427391736,3.4497518195599604e-12,4.396309705168022e-14
7,5.0,8.0,-0.012743843427392394,3.5013422366223927e-12,4.462055724907543e-14
7,5.0,9.0,-0.012743843427400661,4.150101940367915e-12,5.2888249335580895e-14
7,5.0,10.0,-0.012743843427406053,4.573170584774353e-12,5.827976989891681e-14
7,1.0,0.0,0.13017181529596006,6.000736448076342,0.15620234432854563
7,1.0,1.0,-0.025976432094457966,0.0020782112441849986,5.409693812760338e-5
7,1.0,2.0,-0.02603043254496105,3.706710086371274e-6,9.648762451866522e-8
7,1.0,3.0,-0.026030528853008106,6.898725100258068e-9,1.7957746401009445e-10
7,1.0,4.0,-0.026030529032271287,1.2073643266959482e-11,3.142833215896701e-13
7,1.0,5.0,-0.026030529032610116,9.429826475806233e-13,2.454633718507182e-14
7,1.0,6.0,-0.026030529032612656,1.0405463646165265e-12,2.7085972353901866e-14
7,1.0,7.0,-0.026030529032619994,1.3224415306423949e-12,3.442385265728376e-14
7,1.0,8.0,-0.0260305290326254,1.5300976387597958e-12,3.982925100842749e-14
7,1.0,9.0,-0.026030529032629295,1.679775308474713e-12,4.37254399354714e-14
7,1.0,10.0,-0.02603052903263202,1.7844030651320684e-12,4.6448955792754987e-14
7,0.5,0.0,0.366048427735401,14.707765054648688,0.39275215560614274
7,0.5,1.0,-0.026627877285268,0.0028404493125766543,7.585058547368226e-5
7,0.5,2.0,-0.026703593379890683,5.036407338033844e-6,1.3449085100106228e-7
7,0.5,3.0,-0.0267037276205296,9.369930853934646e-9,2.50212083691137e-10
7,0.5,4.0,-0.026703727870295388,1.671286422149678e-11,4.462957781115051e-13
7,0.5,5.0,-0.0267037278707644,8.50740344245475e-13,2.2717938641392266e-14
7,0.5,6.0,-0.02670372787076904,1.0244483222931538e-12,2.7356589216154248e-14
7,0.5,7.0,-0.026703727870777842,1.3540647323955927e-12,3.615857613326057e-14
7,0.5,8.0,-0.02670372787078038,1.4490389522556174e-12,3.869474185513866e-14
7,0.5,9.0,-0.026703727870784854,1.6166405167144848e-12,4.317032842315882e-14
7,0.5,10.0,-0.026703727870797545,2.0919013870947453e-12,5.586156537340514e-14
7,0.1,0.0,2.263347273827282,85.05798810813923,2.290273296264502
7,0.1,1.0000000000000002,-0.026827358278358235,0.0036642678691685307,9.866415886121416e-5
7,0.1,2.0,-0.026925848503330494,6.459694868057104e-6,1.7393388895489692e-7
7,0.1,3.0,-0.026926022113752078,1.2013188048781212e-8,3.2346737094401945e-10
7,0.1,4.0,-0.026926022436633317,2.1768229558473293e-11,5.861318375099955e-13
7,0.1,5.0,-0.026926022437240828,7.939803276842947e-13,2.137873211793817e-14
7,0.1,6.0,-0.02692602243724937,1.1112116757464067e-12,2.992051051364797e-14
7,0.1,7.000000000000002,-0.02692602243725122,1.1798892990271158e-12,3.1769725739039245e-14
7,0.1,8.000000000000002,-0.02692602243725662,1.3805104236951533e-12,3.717165464323102e-14
7,0.1,9.000000000000002,-0.026926022437263355,1.6306103613834387e-12,4.390585117697299e-14
7,0.1,10.000000000000002,-0.026926022437268007,1.8033996537275866e-12,4.8558379539542784e-14
8,10.0,0.0,-0.006648317464492553,0.04286666316178823,0.0002732767240626842
8,10.0,2.0,-0.006375041841991825,1.727929280904673e-7,1.1015619562348977e-9
8,10.0,2.0,-0.006375041841991742,1.7279291502910343e-7,1.1015618729681709e-9
8,10.0,4.0,-0.006375040740460053,4.7347444057214174e-12,3.0184188481996443e-14
8,10.0,4.0,-0.006375040740460178,4.754336451538195e-12,3.0309088572266774e-14
8,10.0,6.0,-0.006375040740468621,6.078704326402916e-12,3.8751987729845894e-14
8,10.0,6.0,-0.006375040740468718,6.09394258426041e-12,3.8849132244500595e-14
8,10.0,8.0,-0.0063750407404789145,7.693415435802393e-12,4.904583683629227e-14
8,10.0,8.0,-0.0063750407404798305,7.837090438458767e-12,4.996177083160802e-14
8,10.0,10.0,-0.006375040740487763,9.081457459571643e-12,5.789466128724996e-14
8,10.0,10.0,-0.006375040740488568,9.20771731039088e-12,5.86995729801032e-14
8,5.0,0.0,-0.017840378736496194,0.1010602242034889,0.002005643451907492
8,5.0,1.0,-0.01984484613800294,5.92587466435378e-5,1.1760504007446437e-6
8,5.0,2.0,-0.01984602015030943,1.026953530795589e-7,2.0380942558628767e-9
8,5.0,3.0,-0.019846022184636426,1.8982447833116022e-10,3.7672608088623605e-12
8,5.0,4.0,-0.01984602218841948,7.957726931556533e-13,1.5792922525292852e-14
8,5.0,5.0,-0.019846022188431338,1.3933014860392259e-12,2.7651492207070305e-14
8,5.0,6.0,-0.019846022188434537,1.5544839164191713e-12,3.085032229677154e-14
8,5.0,7.0,-0.019846022188441625,1.911637609766491e-12,3.793840241961277e-14
8,5.0,8.0,-0.019846022188456443,2.658286373489645e-12,5.275641035140666e-14
8,5.0,9.0,-0.01984602218846234,2.9554774056435572e-12,5.86544701697278e-14
8,5.0,10.0,-0.01984602218845975,2.824888169750044e-12,5.606279329661845e-14
8,1.0,0.0,0.11832978379262928,5.162025902204099,0.14676059767342828
8,1.0,1.0,-0.02838545655550954,0.0015953579619503555,4.5357325289461375e-5
8,1.0,2.0,-0.02843073404188285,2.808182575659406e-6,7.983891615187533e-8
8,1.0,3.0,-0.02843081373236496,5.2208861644677745e-9,1.4843404283482187e-10
8,1.0,4.0,-0.028430813880544824,8.940251364583249e-12,2.541786225940257e-13
8,1.0,5.0,-0.028430813880826643,9.72222743327165e-13,2.7641083866214444e-14
8,1.0,6.0,-0.028430813880826224,9.574569655008078e-13,2.7221280785028057e-14
8,1.0,7.0,-0.02843081388083198,1.159906762310117e-12,3.29770932783191e-14
8,1.0,8.0,-0.02843081388083664,1.32379469306051e-12,3.7636560534792807e-14
8,1.0,9.0,-0.028430813880841725,1.5026924640806712e-12,4.2722769766356805e-14
8,1.0,10.0,-0.028430813880845122,1.6221610301302877e-12,4.6119358332319393e-14
8,0.5,0.0,0.3446687308912884,12.96609900565005,0.37347249816151956
8,0.5,1.0,-0.028740094714063195,0.002210563485345269,6.367255616795617e-5
8,0.5,2.0,-0.028803655984345495,3.8635878637651785e-6,1.1128588565598174e-7
8,0.5,3.0,-0.028803767063427906,7.179729051676912e-9,2.0680324466781919e-10
8,0.5,4.0,-0.028803767269862578,1.279600769010388e-11,3.6857322749384025e-13
8,0.5,5.0,-0.028803767270255503,8.454466364519752e-13,2.4352048155762418e-14
8,0.5,6.0,-0.028803767270259847,9.96251478856573e-13,2.869579573960834e-14
8,0.5,7.0,-0.028803767270262244,1.0794832249440948e-12,3.109318358340829e-14
8,0.5,8.0,-0.028803767270265866,1.20523422771598e-12,3.4715286201247864e-14
8,0.5,9.0,-0.02880376727027096,1.3820565189699336e-12,3.980843432671577e-14
8,0.5,10.0,-0.028803767270276462,1.5730920461693683e-12,4.53109771925142e-14
8,0.1,0.0,2.16013581330491,75.67994866289416,2.189061058326914
8,0.1,1.0000000000000002,-0.028842302366291626,0.002867483253797769,8.294265571259438e-5
8,0.1,2.0,-0.028925101078319422,4.976403300595361e-6,1.4394368479803132e-7
8,0.1,3.0,-0.028925244754641054,9.24324637959651e-9,2.673631663285825e-10
8,0.1,4.0,-0.028925245021524142,1.6597189849816978e-11,4.800777830826775e-13
8,0.1,5.0,-0.028925245022027247,7.96076901080668e-13,2.3026719420116137e-14
8,0.1,6.0,-0.02892524502203028,9.00909086035392e-13,2.6059016056123596e-14
8,0.1,7.000000000000002,-0.028925245022037117,1.1373212559962173e-12,3.289729599842417e-14
8,0.1,8.000000000000002,-0.028925245022041572,1.2913310105521277e-12,3.735206588473261e-14
8,0.1,9.000000000000002,-0.028925245022047887,1.5096314414647111e-12,4.366645933728819e-14
8,0.1,10.000000000000002,-0.02892524502205056,1.6021092613732834e-12,4.6341402937244425e-14
9,10.0,0.0,-0.003232061680975694,0.18629897824632863,0.0007399889796097167
9,10.0,2.0,-0.003972048024539633,6.636485792214708e-7,2.6360457774932122e-9
9,10.0,2.0,-0.003972048024539744,6.636485512705931e-7,2.6360456664709098e-9
9,10.0,4.0,-0.003972050660602645,4.338937039461002e-12,1.723447773382958e-14
9,10.0,4.0,-0.00397205066060252,4.307492301983278e-12,1.7109577643559248e-14
9,10.0,6.0,-0.0039720506606257975,1.0167786883161683e-11,4.0386964605954034e-14
9,10.0,6.0,-0.0039720506606257975,1.0167786883161683e-11,4.0386964605954034e-14
9,10.0,8.0,-0.003972050660631807,1.1680628141812202e-11,4.6396046726737694e-14
9,10.0,8.0,-0.003972050660631807,1.1680628141812202e-11,4.6396046726737694e-14
9,10.0,10.0,-0.003972050660645297,1.5076878155638923e-11,5.988612383767133e-14
9,10.0,10.0,-0.003972050660645297,1.5076878155638923e-11,5.988612383767133e-14
9,5.0,0.0,-0.009218007745679418,0.4082666971158137,0.006359969192156648
9,5.0,1.0,-0.015567477086352245,0.000674018938769857,1.049985148382157e-5
9,5.0,2.0,-0.015577957384040303,1.2552204847366887e-6,1.9553795763127546e-8
9,5.0,3.0,-0.01557797690134516,2.3424675700052594e-9,3.6490905783170824e-11
9,5.0,4.0,-0.015577976937791243,2.8773646330735385e-12,4.482351989576472e-14
9,5.0,5.0,-0.015577976937864233,1.8081105904723497e-12,2.8166705079435417e-14
9,5.0,6.0,-0.015577976937867713,2.0314935949982803e-12,3.164656037224489e-14
9,5.0,7.0,-0.015577976937875002,2.49941751574502e-12,3.8935868418299435e-14
9,5.0,8.0,-0.0155779769378808,2.8715740467149402e-12,4.4733314275013925e-14
9,5.0,9.0,-0.015577976937889763,3.4469578873856694e-12,5.3696630475386087e-14
9,5.0,10.0,-0.015577976937891536,3.5607651808181227e-12,5.5469517867834384e-14
9,1.0,0.0,0.16200073990634414,8.751423469520372,0.18290022250374738
9,1.0,1.0,-0.02080850372392377,0.0043531639147268795,9.097887347947822e-5
9,1.0,2.0,-0.020899316850349705,7.930677363491628e-6,1.6574705354391317e-7
9,1.0,3.0,-0.020899482288430485,1.4783751827367951e-8,3.0897276404040497e-10
9,1.0,4.0,-0.020899482596848287,2.6553878714805988e-11,5.549623260936443e-13
9,1.0,5.0,-0.020899482597426192,1.0978000333902986e-12,2.294345269326925e-14
9,1.0,6.0,-0.020899482597434273,1.4844288369236428e-12,3.102379464436922e-14
9,1.0,7.0,-0.020899482597436417,1.5870207650402622e-12,3.316791286067655e-14
9,1.0,8.0,-0.02089948259744311,1.9072470261033025e-12,3.9860476030995073e-14
9,1.0,9.0,-0.020899482597448418,2.161236751052215e-12,4.51687298674841e-14
9,1.0,10.0,-0.020899482597456352,2.5408932876261773e-12,5.310335504660202e-14
9,0.5,0.0,0.4317614580784905,21.472309060909588,0.4528514805470799
9,0.5,1.0,-0.020966315521568128,0.005865662172980633,0.00012370694702131674
9,0.5,2.0,-0.021089798071689946,1.0639955449722345e-5,2.2439689949943498e-7
9,0.5,3.0,-0.021090022050400937,1.982873696557864e-8,4.181885081278036e-10
9,0.5,4.0,-0.021090022467832516,3.589039521579729e-11,7.5692924150772e-13
9,0.5,5.0,-0.02109002246861971,1.4349906837209506e-12,3.0263985761891377e-14
9,0.5,6.0,-0.02109002246862765,1.8115461892852352e-12,3.82055498349132e-14
9,0.5,7.0,-0.02109002246863657,2.2344925435035734e-12,4.712549794838594e-14
9,0.5,8.0,-0.021090022468636012,2.2080069880663302e-12,4.656691698912141e-14
9,0.5,9.0,-0.021090022468633993,2.1122641727590285e-12,4.4547698863084406e-14
9,0.5,10.0,-0.021090022468638378,2.3202004589247146e-12,4.8933079810353775e-14
9,0.1,0.0,2.595200711742167,123.69648462543665,2.616352097779548
9,0.1,1.0000000000000002,-0.020992282219325132,0.007522146197628441,0.00015910381805565518
9,0.1,2.0,-0.021151098508883293,1.3593837159689686e-5,2.8752849749388854e-7
9,0.1,3.0,-0.02115138550166217,2.532782569543094e-8,5.357186187715524e-10
9,0.1,4.0,-0.021151386036398167,4.645654111946482e-11,9.826202351792546e-13
9,0.1,5.0,-0.0211513860374029,1.0455227299369353e-12,2.2114254871752337e-14
9,0.1,6.0,-0.021151386037411256,1.4405052736595805e-12,3.046868313205664e-14
9,0.1,7.000000000000002,-0.021151386037418216,1.7695480405647409e-12,3.742839371767559e-14
9,0.1,8.000000000000002,-0.02115138603742351,2.0198567455982775e-12,4.2722769766356805e-14
9,0.1,9.000000000000002,-0.021151386037424513,2.0672612120168176e-12,4.37254399354714e-14
9,0.1,10.000000000000002,-0.021151386037430598,2.3549685964393756e-12,4.981084988919804e-14
10,10.0,0.0,-0.011758296223354149,0.01278730834220771,0.00015230452430119862
10,10.0,2.0,-0.011910600396474132,2.9484760969831164e-8,3.5118121605171027e-10
10,10.0,2.0,-0.011910600396473812,2.948478776857342e-8,3.5118153524082985e-10
10,10.0,4.0,-0.011910600747679993,2.0691833220968317e-12,2.4645216423202498e-14
10,10.0,4.0,-0.011910600747680035,2.072678810217499e-12,2.4686849786625942e-14
10,10.0,6.0,-0.01191060074769399,3.244395557332936e-12,3.8642700150859355e-14
10,10.0,6.0,-0.011910600747693977,3.2432303946260466e-12,3.862882236305154e-14
10,10.0,8.0,-0.011910600747704737,4.1466684284802486e-12,4.9389312084535675e-14
10,10.0,8.0,-0.011910600747704751,4.1478335911871375e-12,4.940318987234349e-14
10,10.0,10.0,-0.011910600747713428,4.876351573669601e-12,5.808027669917948e-14
10,10.0,10.0,-0.011910600747714982,5.006849796841189e-12,5.96345889336547e-14
10,5.0,0.0,-0.01572770726362387,0.20796873450912468,0.004129725073818449
10,5.0,1.0,-0.019852382843633953,0.0002542873480598317,5.0494938083657515e-6
10,5.0,2.0,-0.019857423214688273,4.594125710826035e-7,9.122754045243209e-9
10,5.0,3.0,-0.019857432320466505,8.548846007808279e-10,1.6975813116326677e-11
10,5.0,4.0,-0.019857432337436212,3.075033333451034e-13,6.106226635438361e-15
10,5.0,5.0,-0.019857432337472954,1.5427582008166267e-12,3.0635216585750413e-14
10,5.0,6.0,-0.019857432337475455,1.668729736806297e-12,3.313668783810897e-14
10,5.0,7.0,-0.019857432337480264,1.910888611815566e-12,3.794534131351668e-14
10,5.0,8.0,-0.019857432337481773,1.9868908561366566e-12,3.94545507376165e-14
10,5.0,9.0,-0.019857432337488296,2.315360325846199e-12,4.5977111007289295e-14
10,5.0,10.0,-0.019857432337495488,2.6775503315418805e-12,5.316927453868914e-14
10,1.0,0.0,0.1462443571206484,7.276378211491804,0.16954511309690246
10,1.0,1.0,-0.02323516689471138,0.0028148907103923556,6.55890815426767e-5
10,1.0,2.0,-0.023300640516869538,4.955177618963197e-6,1.1545938451845705e-7
10,1.0,3.0,-0.023300755761600067,9.212318658104266e-9,2.1465398902797972e-10
10,1.0,4.0,-0.023300755975872278,1.6384787814697856e-11,3.817779425929757e-13
10,1.0,5.0,-0.02330075597627721,9.937483994483232e-13,2.315508895733842e-14
10,1.0,6.0,-0.023300755976290183,1.5504797847550778e-12,3.6127351110692985e-14
10,1.0,7.0,-0.023300755976290645,1.5702832814776771e-12,3.6588787555302815e-14
10,1.0,8.0,-0.02330075597630457,2.1679617464740164e-12,5.051514762044462e-14
10,1.0,9.0,-0.023300755976307333,2.286484929866415e-12,5.32768273941997e-14
10,1.0,10.0,-0.023300755976304915,2.1827026951622672e-12,5.085862286868803e-14
10,0.5,0.0,0.4013200218489199,18.13571871855529,0.42474010877030205
10,0.5,1.0,-0.023329516095748373,0.003867228415411288,9.057082563377131e-5
10,0.5,2.0,-0.023419928653939485,6.757764955769833e-6,1.5826744265839965e-7
10,0.5,3.0,-0.023420086627296454,1.2556985412365966e-8,2.9408568982813854e-10
10,0.5,4.0,-0.02342008692085335,2.257857921322571e-11,5.287922877350582e-13
10,0.5,5.0,-0.02342008692140533,9.900182718253403e-13,2.3186313979906004e-14
10,0.5,6.0,-0.02342008692141189,1.270150630350212e-12,2.974703816605029e-14
10,0.5,7.0,-0.02342008692141638,1.4618435293090615e-12,3.4236502521878265e-14
10,0.5,8.0,-0.02342008692142133,1.6732390214375608e-12,3.918740332231607e-14
10,0.5,9.0,-0.023420086921430584,2.068327863418435e-12,4.844041834317636e-14
10,0.5,10.0,-0.023420086921434952,2.254835869437903e-12,5.280845205568596e-14
10,0.1,0.0,2.4447076575465694,105.21437453025618,2.468166107194864
10,0.1,1.0000000000000002,-0.023341085657964313,0.005003058262172806,0.00011736399033066697
10,0.1,2.0,-0.023458246005093518,8.681017054183141e-6,2.0364320146154524e-7
10,0.1,3.0,-0.023458449270082213,1.6122666771723904e-8,3.782127666607238e-10
10,0.1,4.0,-0.023458449647606638,2.9343019467809524e-11,6.88341744714549e-13
10,0.1,5.0,-0.02345844964831702,9.395930599089415e-13,2.204139648576131e-14
10,0.1,6.0,-0.023458449648322267,1.1632141376017354e-12,2.7287200277115176e-14
10,0.1,7.000000000000002,-0.02345844964832917,1.4575302385333886e-12,3.419139971150287e-14
10,0.1,8.000000000000002,-0.023458449648334875,1.700673791262855e-12,3.989517050051461e-14
10,0.1,9.000000000000002,-0.023458449648337588,1.8163296661013237e-12,4.2608278016942336e-14
10,0.1,10.000000000000002,-0.02345844964834369,2.0764814357188003e-12,4.8711035205428743e-14
